-2.9000000000000004,-9.200000000000001,1.3
-2.2,-9.4,1
-1.8,-9.5,0.8
-1.3,-9.700000000000001,0.9
-1.2000000000000002,-9.8,0.9
-1,-9.8,1
-1.1,-9.8,1
-1.1,-9.700000000000001,1
-1.1,-9.600000000000001,0.9
-1,-9.5,0.6000000000000001
-0.9,-9.4,0.4
-0.8,-9.4,0.1
-1,-9.5,0.1
-1.2000000000000002,-9.700000000000001,0.1
-1.7000000000000002,-10.5,0.2
-1.8,-11.200000000000001,0.30000000000000004
-1.7000000000000002,-11.700000000000001,0.6000000000000001
-1.6,-12.4,1
-1.6,-12.5,0.6000000000000001
-1.3,-11.9,-1.4000000000000001
-0.4,-10.8,-5.1000000000000005
0.1,-10.4,-6.5
-0.1,-10,-7.2
-1.8,-10,-5
-2.8000000000000003,-10.200000000000001,-3.5
-4.3,-10.8,-1.2000000000000002
-5.2,-11.5,0.8
-5.4,-11.8,1.7000000000000002
-5.4,-12,3.2
-4.6000000000000005,-11.4,3.6
-4,-10.8,3.9000000000000004
-2.8000000000000003,-9.700000000000001,3.9000000000000004
-2.5,-9.1,3.8000000000000003
-2.8000000000000003,-7.800000000000001,3
-3.4000000000000004,-6.9,2
-3.7,-6.6000000000000005,1.6
-4.2,-6.5,0.7000000000000001
-4.800000000000001,-6.7,-0.30000000000000004
-5.1000000000000005,-6.800000000000001,-1
-5.4,-7,-2.3000000000000003
-4.800000000000001,-6.9,-2.7
-4.2,-6.9,-2.2
-2.9000000000000004,-6.800000000000001,-0.5
-2.2,-6.800000000000001,1.1
-1.9000000000000001,-7.2,1.6
-1.3,-8.700000000000001,2
0.6000000000000001,-11.200000000000001,1
1.8,-12.100000000000001,0.1
3.4000000000000004,-12.9,-1.9000000000000001
2.5,-11.8,-2.9000000000000004
1.6,-10.9,-2.9000000000000004
0.4,-9.700000000000001,-2.6
0.1,-9.3,-2.3000000000000003
-0.9,-9.9,-1.9000000000000001
-3.2,-12.200000000000001,-1.3
-4.7,-13.600000000000001,-0.9
-6.2,-15.100000000000001,-0.2
-4.9,-13.4,-0.4
-3.8000000000000003,-11.9,-0.7000000000000001
-2,-8.8,-0.9
-1.7000000000000002,-6.9,-0.6000000000000001
-1.6,-6.300000000000001,-0.4
-1.6,-5.5,-0.1
-1.7000000000000002,-5.4,0.1
-2.2,-6.4,0.30000000000000004
-3,-8.6,0.6000000000000001
-3.3000000000000003,-9.9,0.7000000000000001
-3.4000000000000004,-11.700000000000001,0.9
-2.9000000000000004,-11.3,0.9
-2.6,-10.5,0.9
-1.9000000000000001,-8.5,1.1
-1.6,-7.6000000000000005,1.5
-1.6,-7.7,1.6
-2,-8.700000000000001,1.8
-2.4000000000000004,-9.700000000000001,1.7000000000000002
-2.5,-9.9,1.5
-2.2,-9.600000000000001,1.3
-1.6,-8.9,1.1
-1.1,-8.700000000000001,1.2000000000000002
-0.6000000000000001,-8.700000000000001,1.5
-0.6000000000000001,-8.8,1.8
-1.1,-8.9,2
-1.6,-9,1.7000000000000002
-1.8,-9.1,1.4000000000000001
-2,-9.5,1
-2.2,-9.9,0.8
-2.4000000000000004,-10,0.7000000000000001
-2.8000000000000003,-10,0.7000000000000001
-2.8000000000000003,-9.8,0.6000000000000001
-2.7,-9.600000000000001,0.6000000000000001
-2.5,-9.3,0.6000000000000001
-2.6,-9.600000000000001,0.5
-2.8000000000000003,-10,0.4
-3.1,-11.200000000000001,0.2
-3.1,-11.700000000000001,0.1
-2.8000000000000003,-12.200000000000001,-0.2
-2.4000000000000004,-12.100000000000001,-0.2
-2.3000000000000003,-11.8,0
-1.6,-11.100000000000001,-0.1
1.3,-10.700000000000001,-7.300000000000001
2.3000000000000003,-10.5,-10.4
2.4000000000000004,-10.100000000000001,-11.600000000000001
-0.5,-9.9,-3.9000000000000004
-1.6,-10.200000000000001,-0.4
-2.4000000000000004,-11,2.5
-2.8000000000000003,-11.700000000000001,3.9000000000000004
-3.1,-12,4
-4,-12.5,3.5
-4.6000000000000005,-12.600000000000001,3.5
-3.9000000000000004,-12.4,4.2
-1.6,-11.4,5.5
-0.4,-10.700000000000001,5.800000000000001
0.30000000000000004,-9,4.2
-0.30000000000000004,-7.4,1.8
-0.7000000000000001,-6.9,0.9
-1.6,-6.800000000000001,0.2
-3,-7.300000000000001,0.2
-3.8000000000000003,-7.5,-0.1
-5.4,-7.4,-1.9000000000000001
-6,-6.800000000000001,-3.8000000000000003
-5.800000000000001,-6.6000000000000005,-4
-4.4,-6.5,-2.1
-2.9000000000000004,-6.800000000000001,0.8
-2.6,-7,1.9000000000000001
-3,-7.7,2.2
-3.2,-8.700000000000001,1.1
-2.9000000000000004,-9.200000000000001,0.6000000000000001
-1.8,-10.3,-0.1
-1.1,-10.9,-0.4
0.2,-11.700000000000001,-0.9
1.3,-11.9,-0.8
1.1,-12,-0.6000000000000001
-0.5,-13.3,-0.30000000000000004
-2.1,-15.4,-0.1
-2.3000000000000003,-16.1,0
-1.7000000000000002,-14.5,-0.5
-0.9,-10.600000000000001,-1.2000000000000002
-0.6000000000000001,-8.6,-1.4000000000000001
-0.5,-6,-1.1
-0.9,-5.1000000000000005,-0.6000000000000001
-1.3,-5,-0.4
-2.2,-6.2,-0.2
-2.7,-7.300000000000001,-0.1
-3.4000000000000004,-9.8,-0.1
-3.3000000000000003,-11.600000000000001,0.1
-3,-11.700000000000001,0.2
-2.1,-10.3,0.8
-1.6,-8.6,1.6
-1.6,-8.200000000000001,2
-1.8,-8.4,2.9000000000000004
-2.2,-9.3,3.2
