0.4,-2.2,0.6000000000000001
0.30000000000000004,-6.4,1
0,-7.300000000000001,0.9
-0.8,-8.6,0.30000000000000004
-1.7000000000000002,-10.3,-0.4
-2,-11.9,-0.7000000000000001
-2.2,-16.1,-0.7000000000000001
-0.9,-22,-0.1
0,-23.8,0.2
1.3,-22.1,0.8
1.2000000000000002,-15,0.9
0.9,-10.600000000000001,0.8
-0.30000000000000004,-13,0.4
-0.30000000000000004,-12.8,0.4
-0.2,-11.8,0.30000000000000004
-0.1,-10.3,0.2
0.1,-8.4,0.30000000000000004
0.2,-7.300000000000001,0.30000000000000004
0.4,-4.800000000000001,0.30000000000000004
0.4,-3.3000000000000003,0.2
0,-0.1,0
-1.2000000000000002,2.7,-0.1
-2.4000000000000004,3.4000000000000004,0
-4.7,2.8000000000000003,0.7000000000000001
-5.7,0.7000000000000001,1.5
-5.6000000000000005,-0.2,1.8
-5.300000000000001,-1.3,2.1
-5.2,-1.7000000000000002,2.2
-5,-2.1,2.4000000000000004
-4.800000000000001,-2.4000000000000004,2.8000000000000003
-4.6000000000000005,-2.6,3.4000000000000004
-4.5,-2.8000000000000003,3.7
-3.9000000000000004,-3.4000000000000004,4.6000000000000005
-3.3000000000000003,-3.9000000000000004,5.1000000000000005
-1,-5.2,5.800000000000001
2.3000000000000003,-6.1000000000000005,5.2
4.2,-6.2,4.1000000000000005
4.7,-6.2,3.7
5.1000000000000005,-6.5,3.5
5.1000000000000005,-6.7,3.5
-4.9,6.5,-4.5
-1,4,0.30000000000000004
-1.2000000000000002,4.3,0.30000000000000004
-1.7000000000000002,4.7,0.30000000000000004
-2.2,4.9,0.2
-2.5,4.9,0.1
-2.9000000000000004,4.9,0
-3,4.9,-0.1
-3.1,4.800000000000001,-0.2
-3.1,4.7,-0.2
-3,4.7,-0.2
-2.6,4.5,-0.2
-2,4.2,-0.30000000000000004
-1.7000000000000002,4,-0.30000000000000004
-1.2000000000000002,3.5,-0.2
-0.8,2.9000000000000004,-0.2
-0.6000000000000001,2.6,-0.2
-0.30000000000000004,1.8,-0.1
-0.1,1,-0.1
-0.1,0.5,0
0,-0.4,0
0.1,-0.8,0.1
0.1,-1.7000000000000002,0.1
0.1,-2.5,0.2
0.2,-3.2,0.30000000000000004
0.2,-3.5,0.30000000000000004
0.2,-4.1000000000000005,0.4
0.2,-4.3,0.4
0.30000000000000004,-4.7,0.5
0.30000000000000004,-5,0.5
0.30000000000000004,-5.1000000000000005,0.5
0.4,-5.2,0.5
0.4,-5.1000000000000005,0.5
0.30000000000000004,-5,0.5
0.30000000000000004,-4.6000000000000005,0.4
0.30000000000000004,-4.4,0.30000000000000004
0.30000000000000004,-3.8000000000000003,0.2
0.2,-3.3000000000000003,0.2
0.2,-3,0.1
0.2,-2.3000000000000003,0.1
0.1,-1.6,0
0.1,-1.2000000000000002,0
0,-0.30000000000000004,0
-0.1,0.6000000000000001,0
-0.1,1,0
-0.2,1.9000000000000001,0.1
-0.4,2.6,0.1
-0.6000000000000001,3,0.1
-0.9,3.7,0.2
-1.1,4,0.2
-1.6,4.5,0.2
-2.1,4.800000000000001,0.2
-2.6,4.800000000000001,0.1
-2.8000000000000003,4.800000000000001,0.1
-3,4.800000000000001,0
-3.1,4.7,0.1
-3.1,4.7,0.1
-2.9000000000000004,4.6000000000000005,0.1
-2.5,4.4,0.1
-2.2,4.2,0.1
-1.7000000000000002,3.8000000000000003,0.1
-1.5,3.6,0.1
-1,3,0.1
-0.6000000000000001,2.3000000000000003,0.1
-0.4,2,0.1
-0.2,1.2000000000000002,0
-0.1,0.8,0
0,-0.1,0
0.1,-1,0
0.1,-1.4000000000000001,0
0.2,-2.1,0
0.2,-2.8000000000000003,0.1
0.2,-3.1,0.1
0.2,-3.7,0.2
0.2,-4.1000000000000005,0.2
0.2,-4.3,0.30000000000000004
0.2,-4.6000000000000005,0.30000000000000004
0.2,-4.6000000000000005,0.30000000000000004
0.2,-4.7,0.4
0.30000000000000004,-4.7,0.4
0.2,-4.5,0.4
0.2,-4.4,0.30000000000000004
0.2,-3.9000000000000004,0.30000000000000004
0.2,-3.6,0.2
0.1,-3.1,0.2
0.1,-2.4000000000000004,0.1
0.1,-2.1,0.1
0.1,-1.4000000000000001,0
0,-0.6000000000000001,0
0,-0.1,0
-0.1,0.8,0
-0.2,1.7000000000000002,0
-0.2,2.2,0
-0.5,3,0.1
-0.8,3.8000000000000003,0.1
-1,4.1000000000000005,0.1
-1.4000000000000001,4.6000000000000005,0
-1.7000000000000002,4.7,0
-2.2,4.9,0
-2.6,4.9,-0.1
-2.8000000000000003,4.800000000000001,-0.1
-3,4.7,-0.2
-3,4.7,-0.1
-2.9000000000000004,4.6000000000000005,-0.1
-2.6,4.6000000000000005,0
-2.1,4.4,0
-1.8,4.2,0
-1.3,3.7,0.1
-0.9,3.1,0.1
-0.7000000000000001,2.8000000000000003,0.1
-0.30000000000000004,2.1,0.1
-0.2,1.7000000000000002,0.1
-0.1,0.8,0
0,-0.2,0
0,-1.1,-0.1
0,-1.6,-0.1
0,-2.4000000000000004,-0.1
0,-2.8000000000000003,-0.1
0,-3.5,0
0,-4.1000000000000005,0
0,-4.3,0
0,-4.7,0.1
0.1,-5,0.2
0.1,-5.1000000000000005,0.2
0.1,-5.2,0.2
0.1,-5.1000000000000005,0.2
0.1,-4.800000000000001,0.2
0,-4.6000000000000005,0.2
0,-4.1000000000000005,0.2
0,-3.9000000000000004,0.1
0,-3.2,0.1
-0.1,-2.9000000000000004,0
-0.1,-2.2,0
0,-1.4000000000000001,0
